user_id,name,age,gender,resident_num,subject,hire_date,profile,ai_type,nationality
1082,John Brown,32,M,272-54-9501,Math Teacher,2017-08-15,"John is a Math Teacher at Highland HS, with 8 years of total experience.","{""fte"": ""Part-time"", ""salary"": 77285, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 8}",Australia
1083,Sarah Lee,38,F,584-63-5020,Science Teacher,2004-11-09,"Sarah is a Science Teacher at Greenwood MS, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 119144, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",USA
1084,John Brown,55,M,473-71-6303,Science Teacher,2023-08-03,"John is a Science Teacher at Highland HS, with 2 years of total experience.","{""fte"": ""Full-time"", ""salary"": 63228, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 2}",UK
1085,David Lee,30,M,466-68-1515,Math Teacher,2009-11-27,"David is a Math Teacher at Highland HS, with 16 years of total experience.","{""fte"": ""Full-time"", ""salary"": 103662, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",Australia
1086,Emily Kim,49,F,302-95-9965,Science Teacher,2015-07-16,"Emily is a Science Teacher at Highland HS, with 10 years of total experience.","{""fte"": ""Part-time"", ""salary"": 68520, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 10}",India
1087,Sarah Garcia,45,F,761-34-6905,English Teacher,2022-04-23,"Sarah is a English Teacher at Highland HS, with 3 years of total experience.","{""fte"": ""Full-time"", ""salary"": 70272, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 3}",Singapore
1088,Emily Smith,35,M,862-65-1947,Science Teacher,2003-04-06,"Emily is a Science Teacher at Greenwood MS, with 22 years of total experience.","{""fte"": ""Part-time"", ""salary"": 96640, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 22}",Ireland
1089,David Brown,36,M,198-34-4398,Science Teacher,2009-12-08,"David is a Science Teacher at Highland HS, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 82711, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",UK
1090,Alex Brown,44,F,656-92-9967,Math Teacher,2020-10-07,"Alex is a Math Teacher at Greenwood MS, with 5 years of total experience.","{""fte"": ""Part-time"", ""salary"": 61478, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 5}",Singapore
1091,Sarah Lee,59,M,628-62-1537,Math Teacher,2020-03-12,"Sarah is a Math Teacher at Lakeside School, with 5 years of total experience.","{""fte"": ""Full-time"", ""salary"": 105891, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 5}",Singapore
1092,Emily Kim,31,F,409-48-1270,English Teacher,2013-02-08,"Emily is a English Teacher at Lakeside School, with 12 years of total experience.","{""fte"": ""Part-time"", ""salary"": 95761, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 12}",South Africa
1093,Emily Kim,56,F,464-37-2129,Math Teacher,1999-04-07,"Emily is a Math Teacher at Lakeside School, with 26 years of total experience.","{""fte"": ""Part-time"", ""salary"": 68333, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",UK
1094,Sarah Lee,36,M,844-55-2953,Science Teacher,2010-05-27,"Sarah is a Science Teacher at Highland HS, with 15 years of total experience.","{""fte"": ""Part-time"", ""salary"": 69277, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 15}",South Africa
1095,David Lee,40,F,922-45-2903,Science Teacher,2018-10-08,"David is a Science Teacher at Greenwood MS, with 7 years of total experience.","{""fte"": ""Full-time"", ""salary"": 103068, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 7}",USA
1096,Emily Garcia,37,F,563-98-6829,Math Teacher,2015-03-28,"Emily is a Math Teacher at Highland HS, with 10 years of total experience.","{""fte"": ""Part-time"", ""salary"": 119457, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 10}",Philippines
1097,John Brown,57,F,907-80-5974,Science Teacher,1995-10-22,"John is a Science Teacher at Highland HS, with 30 years of total experience.","{""fte"": ""Full-time"", ""salary"": 72397, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 30}",Ireland
1098,John Brown,31,F,222-59-2419,Science Teacher,2016-12-13,"John is a Science Teacher at Greenwood MS, with 9 years of total experience.","{""fte"": ""Full-time"", ""salary"": 105168, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 9}",Ireland
1099,John Lee,51,M,838-89-7294,English Teacher,2018-03-28,"John is a English Teacher at Greenwood MS, with 7 years of total experience.","{""fte"": ""Part-time"", ""salary"": 67973, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 7}",Singapore
1100,John Lee,38,F,472-69-5990,Science Teacher,2001-02-21,"John is a Science Teacher at Highland HS, with 24 years of total experience.","{""fte"": ""Part-time"", ""salary"": 76349, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 24}",New Zealand
1101,John Garcia,57,M,528-88-9531,English Teacher,2020-03-26,"John is a English Teacher at Greenwood MS, with 5 years of total experience.","{""fte"": ""Part-time"", ""salary"": 79077, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 5}",India
1102,Alex Lee,31,M,894-54-8050,English Teacher,2004-10-18,"Alex is a English Teacher at Highland HS, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 112865, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",UK
1103,Sarah Lee,36,M,917-82-5707,Science Teacher,2000-02-10,"Sarah is a Science Teacher at Highland HS, with 25 years of total experience.","{""fte"": ""Part-time"", ""salary"": 74849, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 25}",UK
1104,David Garcia,52,F,927-80-2944,Science Teacher,2004-10-20,"David is a Science Teacher at Highland HS, with 21 years of total experience.","{""fte"": ""Part-time"", ""salary"": 89312, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",India
1105,Emily Kim,55,F,500-46-1221,English Teacher,2000-10-22,"Emily is a English Teacher at Highland HS, with 25 years of total experience.","{""fte"": ""Full-time"", ""salary"": 49715, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 25}",UK
1106,Alex Brown,36,M,843-31-2264,Science Teacher,2009-02-03,"Alex is a Science Teacher at Lakeside School, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 68897, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",South Africa
1107,Emily Kim,44,M,608-88-2502,Science Teacher,2008-06-18,"Emily is a Science Teacher at Highland HS, with 17 years of total experience.","{""fte"": ""Part-time"", ""salary"": 56999, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 17}",Philippines
1108,Alex Smith,59,F,117-23-4184,English Teacher,2000-04-24,"Alex is a English Teacher at Highland HS, with 25 years of total experience.","{""fte"": ""Full-time"", ""salary"": 90830, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 25}",New Zealand
1109,Sarah Garcia,31,M,355-73-8004,Math Teacher,2012-04-22,"Sarah is a Math Teacher at Highland HS, with 13 years of total experience.","{""fte"": ""Full-time"", ""salary"": 62750, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 13}",India
1110,Emily Kim,47,M,862-56-6795,Math Teacher,2018-07-14,"Emily is a Math Teacher at Highland HS, with 7 years of total experience.","{""fte"": ""Full-time"", ""salary"": 87409, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 7}",Singapore
1111,Emily Lee,33,M,143-58-7275,Science Teacher,1997-02-02,"Emily is a Science Teacher at Greenwood MS, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 99090, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 28}",South Africa
1112,Sarah Lee,37,F,898-82-6195,English Teacher,2017-04-18,"Sarah is a English Teacher at Highland HS, with 8 years of total experience.","{""fte"": ""Full-time"", ""salary"": 97525, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 8}",India
1113,Sarah Smith,35,M,452-52-9075,English Teacher,1995-06-25,"Sarah is a English Teacher at Highland HS, with 30 years of total experience.","{""fte"": ""Full-time"", ""salary"": 116671, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 30}",India
1114,David Kim,46,F,760-78-7007,Math Teacher,2020-04-08,"David is a Math Teacher at Greenwood MS, with 5 years of total experience.","{""fte"": ""Part-time"", ""salary"": 88905, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 5}",Singapore
1115,Sarah Kim,58,F,781-60-5503,Science Teacher,2005-11-08,"Sarah is a Science Teacher at Highland HS, with 20 years of total experience.","{""fte"": ""Part-time"", ""salary"": 61842, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 20}",Ireland
1116,Sarah Kim,49,F,448-18-2448,Science Teacher,2016-06-27,"Sarah is a Science Teacher at Greenwood MS, with 9 years of total experience.","{""fte"": ""Full-time"", ""salary"": 69964, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 9}",New Zealand
1117,Sarah Garcia,38,F,641-84-5741,Math Teacher,1997-03-11,"Sarah is a Math Teacher at Lakeside School, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 109778, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 28}",India
1118,John Garcia,41,F,221-15-8712,English Teacher,2022-05-06,"John is a English Teacher at Lakeside School, with 3 years of total experience.","{""fte"": ""Full-time"", ""salary"": 82462, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 3}",Canada
1119,Alex Garcia,39,F,148-20-1114,Math Teacher,2021-09-06,"Alex is a Math Teacher at Highland HS, with 4 years of total experience.","{""fte"": ""Part-time"", ""salary"": 111396, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 4}",South Africa
1120,Sarah Smith,50,M,851-66-4385,Science Teacher,2002-11-14,"Sarah is a Science Teacher at Lakeside School, with 23 years of total experience.","{""fte"": ""Part-time"", ""salary"": 109540, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 23}",Ireland
1121,David Lee,43,F,965-36-5712,Science Teacher,2016-03-04,"David is a Science Teacher at Lakeside School, with 9 years of total experience.","{""fte"": ""Part-time"", ""salary"": 91514, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 9}",India
1122,Sarah Kim,41,F,978-68-5730,Science Teacher,1996-11-02,"Sarah is a Science Teacher at Highland HS, with 29 years of total experience.","{""fte"": ""Part-time"", ""salary"": 113478, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 29}",Philippines
1123,David Lee,47,F,568-59-1431,Science Teacher,1997-08-16,"David is a Science Teacher at Lakeside School, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 117051, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 28}",UK
1124,Emily Smith,50,F,778-21-3118,English Teacher,2013-09-04,"Emily is a English Teacher at Highland HS, with 12 years of total experience.","{""fte"": ""Part-time"", ""salary"": 44641, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 12}",Australia
1125,John Smith,47,M,390-57-8225,Science Teacher,2019-08-04,"John is a Science Teacher at Lakeside School, with 6 years of total experience.","{""fte"": ""Full-time"", ""salary"": 77282, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 6}",Philippines
1126,Emily Kim,55,F,150-86-2132,Science Teacher,2009-03-13,"Emily is a Science Teacher at Highland HS, with 16 years of total experience.","{""fte"": ""Full-time"", ""salary"": 61180, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",Singapore
1127,John Kim,40,F,267-88-7396,Science Teacher,2019-02-06,"John is a Science Teacher at Lakeside School, with 6 years of total experience.","{""fte"": ""Full-time"", ""salary"": 78130, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 6}",India
1128,Emily Kim,47,F,445-22-5930,Math Teacher,2001-04-16,"Emily is a Math Teacher at Lakeside School, with 24 years of total experience.","{""fte"": ""Part-time"", ""salary"": 96632, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 24}",South Africa
